1.64E+12,1.013798071
1.64E+12,1.014513477
1.64E+12,1.014376629
1.64E+12,1.014337455
1.64E+12,1.014130319
1.64E+12,1.013854135
1.64E+12,1.013692647
1.64E+12,1.013796114
1.64E+12,1.01384574
1.64E+12,1.013638171
1.64E+12,1.013564117
1.64E+12,1.01388467
1.64E+12,1.013977087
1.64E+12,1.013898459
1.64E+12,1.013858256
1.64E+12,1.013789259
1.64E+12,1.013494089
1.64E+12,1.013431972
1.64E+12,1.013898516
1.64E+12,1.01326232
1.64E+12,1.013511016
1.64E+12,1.013990517
1.64E+12,1.013140826
1.64E+12,1.013208745
1.64E+12,1.013603255
1.64E+12,1.014136371
1.64E+12,1.014461474
1.64E+12,1.014687727
1.64E+12,1.014813157
1.64E+12,1.014787727
1.64E+12,1.014934366
1.64E+12,1.015283865
1.64E+12,1.014607122
1.64E+12,1.014822241
1.64E+12,1.014153283
1.64E+12,1.013943684
1.64E+12,1.014229221
1.64E+12,1.014800389
1.64E+12,1.014884714
1.64E+12,1.014559208
1.64E+12,1.014159246
1.64E+12,1.013372412
1.64E+12,1.013719705
1.64E+12,1.013763494
1.64E+12,1.013424406
1.64E+12,1.013753579
1.64E+12,1.013683954
1.64E+12,1.013458431
1.64E+12,1.013515914
1.64E+12,1.013296113
1.64E+12,1.013026179
1.64E+12,1.013273134
1.64E+12,1.013671026
1.64E+12,1.013606245
1.64E+12,1.013892921
1.64E+12,1.013742333
1.64E+12,1.013720025
1.64E+12,1.013782086
1.64E+12,1.013737509
1.64E+12,1.013774588
1.64E+12,1.013325945
1.64E+12,1.012445948
1.64E+12,1.011985956
1.64E+12,1.012287497
1.64E+12,1.011969301
1.64E+12,1.011930158
1.64E+12,1.011994429
1.64E+12,1.012456106
1.64E+12,1.012521958
1.64E+12,1.012438554
1.64E+12,1.012666808
1.64E+12,1.013017394
1.64E+12,1.013473654
1.64E+12,1.013044615
1.64E+12,1.012742922
1.64E+12,1.012886017
1.64E+12,1.012982124
1.64E+12,1.013253449
1.64E+12,1.013251192
1.64E+12,1.013513041
1.64E+12,1.014498019
1.64E+12,1.014290619
1.64E+12,1.014549824
1.64E+12,1.01465812
1.64E+12,1.014357142
1.64E+12,1.013508558
1.64E+12,1.01289912
1.64E+12,1.012856134
1.64E+12,1.012715889
1.64E+12,1.012325974
1.64E+12,1.011490548
1.64E+12,1.011696078
1.64E+12,1.011999639
1.64E+12,1.011997307
1.64E+12,1.012091822
1.64E+12,1.01238879
1.64E+12,1.01231844
1.64E+12,1.012934902
1.64E+12,1.01284458
1.64E+12,1.012550665
1.64E+12,1.012335261
1.64E+12,1.012813837
1.64E+12,1.012639756
1.64E+12,1.011936054
1.64E+12,1.012319083
1.64E+12,1.012925617
1.64E+12,1.012894891
1.64E+12,1.012916911
1.64E+12,1.012609204
1.64E+12,1.01249313
1.64E+12,1.012597341
1.64E+12,1.012716813
1.64E+12,1.012762091
1.64E+12,1.01302293
1.64E+12,1.01297695
1.64E+12,1.013563972
1.64E+12,1.012875325
1.64E+12,1.012120865
1.64E+12,1.011466483
1.64E+12,1.012188474
1.64E+12,1.013012625
1.64E+12,1.012458893
1.64E+12,1.012020433
1.64E+12,1.012227242
1.64E+12,1.012658125
1.64E+12,1.013066698
1.64E+12,1.013025849
1.64E+12,1.012935573
1.64E+12,1.013425125
1.64E+12,1.013753026
1.64E+12,1.013466044
1.64E+12,1.013216056
1.64E+12,1.013205086
1.64E+12,1.012994292
1.64E+12,1.012974833
1.64E+12,1.013177407
1.64E+12,1.013418512
1.64E+12,1.013408672
1.64E+12,1.013231722
1.64E+12,1.012965612
1.64E+12,1.012993647
1.64E+12,1.013038314
1.64E+12,1.013226046
1.64E+12,1.013539515
1.64E+12,1.013783167
1.64E+12,1.01343062
1.64E+12,1.013513293
1.64E+12,1.012921708
1.64E+12,1.012910423
1.64E+12,1.01317515
1.64E+12,1.012871705
1.64E+12,1.01244468
1.64E+12,1.01259509
1.64E+12,1.012821218
1.64E+12,1.012768536
1.64E+12,1.013249924
1.64E+12,1.013561279
1.64E+12,1.013158027
1.64E+12,1.012476632
1.64E+12,1.012131114
1.64E+12,1.01172504
1.64E+12,1.012157962
1.64E+12,1.011895182
1.64E+12,1.011527135
1.64E+12,1.011292607
1.64E+12,1.01175241
1.64E+12,1.011893824
1.64E+12,1.011570255
1.64E+12,1.011676266
1.64E+12,1.011933867
1.64E+12,1.011460404
1.64E+12,1.011745851
1.64E+12,1.011784379
1.64E+12,1.011692845
1.64E+12,1.011748324
1.64E+12,1.011834431
1.64E+12,1.011794527
1.64E+12,1.011408274
1.64E+12,1.011825083
1.64E+12,1.011030403
1.64E+12,1.011271793
1.64E+12,1.010869629
1.64E+12,1.010615612
1.64E+12,1.010839706
1.64E+12,1.011059787
1.64E+12,1.011024179
1.64E+12,1.011643133
1.64E+12,1.011882526
1.64E+12,1.010847736
1.64E+12,1.010507632
1.64E+12,1.011884101
1.64E+12,1.012474941
1.64E+12,1.011897168
1.64E+12,1.011492042
1.64E+12,1.011563853
1.64E+12,1.011495407
1.64E+12,1.012075282
1.64E+12,1.012942558
1.64E+12,1.012601266
1.64E+12,1.011987431
1.64E+12,1.012000523
1.64E+12,1.011304108
1.64E+12,1.009975924
1.64E+12,1.00971968
1.64E+12,1.009186238
1.64E+12,1.008578564
1.64E+12,1.009783846
1.64E+12,1.009824168
1.64E+12,1.010223826
1.64E+12,1.010570293
1.64E+12,1.009936511
1.64E+12,1.010070432
1.64E+12,1.010522561
1.64E+12,1.010933193
1.64E+12,1.011925325
1.64E+12,1.012169728
1.64E+12,1.01117996
1.64E+12,1.012112902
1.64E+12,1.011908164
1.64E+12,1.011137835
1.64E+12,1.010969962
1.64E+12,1.010159554
1.64E+12,1.010688107
1.64E+12,1.011322764
1.64E+12,1.011254323
1.64E+12,1.011251044
1.64E+12,1.010971596
1.64E+12,1.011461471
1.64E+12,1.011102199
1.64E+12,1.010974135
1.64E+12,1.010713663
1.64E+12,1.011447029
1.64E+12,1.011673374
1.64E+12,1.011253499
1.64E+12,1.011225023
1.64E+12,1.011415702
1.64E+12,1.010892927
1.64E+12,1.010282808
1.64E+12,1.010506899
1.64E+12,1.010252777
1.64E+12,1.009914382
1.64E+12,1.010133759
1.64E+12,1.010228562
1.64E+12,1.010578979
1.64E+12,1.011029045
1.64E+12,1.011028962
1.64E+12,1.011065682
1.64E+12,1.010362124
1.64E+12,1.010883488
1.64E+12,1.010222871
1.64E+12,1.009783241
1.64E+12,1.010543836
1.64E+12,1.010399508
1.64E+12,1.010172911
1.64E+12,1.010975289
1.64E+12,1.010854554
1.64E+12,1.010299105
1.64E+12,1.010445359
1.64E+12,1.010822301
1.64E+12,1.010914625
1.64E+12,1.010840924
1.64E+12,1.010630086
1.64E+12,1.010298608
1.64E+12,1.010339307
1.64E+12,1.010959145
1.64E+12,1.011388001
1.64E+12,1.011077065
1.64E+12,1.010825214
1.64E+12,1.010442408
1.64E+12,1.010721224
1.64E+12,1.011019357
1.64E+12,1.011374552
1.64E+12,1.011490903
1.64E+12,1.011581813
1.64E+12,1.01193836
1.64E+12,1.011610401
1.64E+12,1.011210229
1.64E+12,1.010626976
1.64E+12,1.011191153
1.64E+12,1.012469297
1.64E+12,1.012085751
1.64E+12,1.012141453
1.64E+12,1.012806102
1.64E+12,1.011385016
1.64E+12,1.011606229
1.64E+12,1.012361496
1.64E+12,1.012512196
1.64E+12,1.012358632
1.64E+12,1.01335632
1.64E+12,1.013335908
1.64E+12,1.012364338
1.64E+12,1.01251249
1.64E+12,1.012852296
1.64E+12,1.013322573
1.64E+12,1.013546622
1.64E+12,1.013539775
1.64E+12,1.012905335
1.64E+12,1.012698536
1.64E+12,1.012310874
1.64E+12,1.012434313
1.64E+12,1.012579018
1.64E+12,1.012648713
1.64E+12,1.013057538
1.64E+12,1.013576709
1.64E+12,1.013595623
1.64E+12,1.013448809
1.64E+12,1.012344634
1.64E+12,1.012133318
1.64E+12,1.012862328
1.64E+12,1.013229226
1.64E+12,1.013705645
1.64E+12,1.013354753
1.64E+12,1.013444501
1.64E+12,1.013588289
1.64E+12,1.013352336
1.64E+12,1.013381028
1.64E+12,1.013331005
1.64E+12,1.013433113
1.64E+12,1.013953896
1.64E+12,1.013698168
1.64E+12,1.013015372
1.64E+12,1.012970744
1.64E+12,1.013053177
1.64E+12,1.012748112
1.64E+12,1.012433837
1.64E+12,1.012253077
1.64E+12,1.012953312
1.64E+12,1.013059519
1.64E+12,1.012810937
1.64E+12,1.012620983
1.64E+12,1.012052216
1.64E+12,1.011642966
1.64E+12,1.011237763
1.64E+12,1.011220231
1.64E+12,1.010924117
1.64E+12,1.011911196
1.64E+12,1.012078507
1.64E+12,1.012594632
1.64E+12,1.011690515
1.64E+12,1.011010055
1.64E+12,1.010948197
1.64E+12,1.0112036
1.64E+12,1.011820078
1.64E+12,1.011893323
1.64E+12,1.011431843
1.64E+12,1.011321149
1.64E+12,1.011387005
1.64E+12,1.010868476
1.64E+12,1.010603613
1.64E+12,1.011019167
1.64E+12,1.011868187
1.64E+12,1.011749879
1.64E+12,1.011504795
1.64E+12,1.012554788
1.64E+12,1.012989354
1.64E+12,1.0133847
1.64E+12,1.013033998
1.64E+12,1.013669623
1.64E+12,1.013634667
1.64E+12,1.013909877
1.64E+12,1.013472525
1.64E+12,1.01403613
1.64E+12,1.013599037
1.64E+12,1.012838221
1.64E+12,1.012859295
1.64E+12,1.01313053
1.64E+12,1.0127341
1.64E+12,1.012743232
1.64E+12,1.012961037
1.64E+12,1.012950277
1.64E+12,1.012828338
1.64E+12,1.01327119
1.64E+12,1.013554024
1.64E+12,1.013219999
1.64E+12,1.01377995
1.64E+12,1.014016197
1.64E+12,1.014144352
1.64E+12,1.01344216
1.64E+12,1.013348562
1.64E+12,1.01326949
1.64E+12,1.013291947
1.64E+12,1.013709518
1.64E+12,1.013782358
1.64E+12,1.013371751
1.64E+12,1.012963459
1.64E+12,1.013270054
1.64E+12,1.014112667
1.64E+12,1.014011317
1.64E+12,1.013722526
1.64E+12,1.013523152
1.64E+12,1.013611302
1.64E+12,1.014088835
1.64E+12,1.01390246
1.64E+12,1.013683652
1.64E+12,1.013554536
1.64E+12,1.013433255
1.64E+12,1.012906027
1.64E+12,1.012956734
1.64E+12,1.013240493
1.64E+12,1.013014739
1.64E+12,1.012753348
1.64E+12,1.012735343
1.64E+12,1.01295724
1.64E+12,1.013116789
1.64E+12,1.013213703
1.64E+12,1.013287088
1.64E+12,1.013396343
1.64E+12,1.013617527
1.64E+12,1.013657817
1.64E+12,1.014055524
1.64E+12,1.014079306
1.64E+12,1.0137411
1.64E+12,1.014021079
1.64E+12,1.014469509
1.64E+12,1.01379932
1.64E+12,1.013128911
1.64E+12,1.013091941
1.64E+12,1.012920075
1.64E+12,1.01290209
1.64E+12,1.012630257
1.64E+12,1.012861833
1.64E+12,1.012631921
1.64E+12,1.013056767
1.64E+12,1.013539968
1.64E+12,1.013717904
1.64E+12,1.013739647
1.64E+12,1.014030448
1.64E+12,1.01456786
1.64E+12,1.015188758
1.64E+12,1.015587811
1.64E+12,1.015119345
1.64E+12,1.015487502
1.64E+12,1.014901352
1.64E+12,1.015551219
1.64E+12,1.016129781
1.64E+12,1.016735367
1.64E+12,1.01737153
1.64E+12,1.017167076
1.64E+12,1.017498157
1.64E+12,1.018997808
1.64E+12,1.019230093
1.64E+12,1.019646849
1.64E+12,1.019942168
1.64E+12,1.019877819
1.64E+12,1.019813945
1.64E+12,1.019552728
1.64E+12,1.020025673
1.64E+12,1.02001168
1.64E+12,1.020783967
1.64E+12,1.020491264
1.64E+12,1.019788404
1.64E+12,1.019626299
1.64E+12,1.020209025
1.64E+12,1.020814211
1.64E+12,1.020224837
1.64E+12,1.02033532
1.64E+12,1.019879035
1.64E+12,1.019608904
1.64E+12,1.021924483
1.64E+12,1.023069835
1.64E+12,1.021627054
1.64E+12,1.022836019
1.64E+12,1.023996384
1.64E+12,1.022879375
1.64E+12,1.021983583
1.64E+12,1.021962966
1.64E+12,1.021691297
1.64E+12,1.020507698
1.64E+12,1.020255683
1.64E+12,1.01979893
1.64E+12,1.019286906
1.64E+12,1.018383257
1.64E+12,1.018943862
1.64E+12,1.019314933
1.64E+12,1.018943588
1.64E+12,1.018621436
1.64E+12,1.018748459
1.64E+12,1.018775486
1.64E+12,1.018907483
1.64E+12,1.019482853
1.64E+12,1.019867866
1.64E+12,1.019999996
1.64E+12,1.020637562
1.64E+12,1.020809486
1.64E+12,1.020915327
1.64E+12,1.021007108
1.64E+12,1.020762233
1.64E+12,1.020005722
1.64E+12,1.020065079
1.64E+12,1.020292234
1.64E+12,1.019933492
1.64E+12,1.018999022
1.64E+12,1.019084905
1.64E+12,1.01947222
1.64E+12,1.019732785
1.64E+12,1.019649652
1.64E+12,1.019302354
1.64E+12,1.020305517
1.64E+12,1.020013625
1.64E+12,1.019519471
1.64E+12,1.020466006
1.64E+12,1.021003348
1.64E+12,1.020297191
1.64E+12,1.020669892
1.64E+12,1.020851446
1.64E+12,1.020393131
1.64E+12,1.021146854
1.64E+12,1.021822597
1.64E+12,1.021629547
1.64E+12,1.021972799
1.64E+12,1.021376862
1.64E+12,1.020873217
1.64E+12,1.020305634
1.64E+12,1.020886161
1.64E+12,1.021475225
1.64E+12,1.022087525
1.64E+12,1.0207788
1.64E+12,1.021096136
1.64E+12,1.021947698
1.64E+12,1.021714282
1.64E+12,1.021656877
1.64E+12,1.022437076
1.64E+12,1.022301734
1.64E+12,1.022124866
1.64E+12,1.022759977
1.64E+12,1.022167081
1.64E+12,1.023396229
1.64E+12,1.023444193
1.64E+12,1.023174616
1.64E+12,1.023530647
1.64E+12,1.022124516
1.64E+12,1.021876306
1.64E+12,1.022036573
1.64E+12,1.022653441
1.64E+12,1.022607311
1.64E+12,1.023241238
1.64E+12,1.022828563
1.64E+12,1.02241095
1.64E+12,1.022764958
1.64E+12,1.02307594
1.64E+12,1.022747007
1.64E+12,1.023192989
1.64E+12,1.022891727
1.64E+12,1.022868827
1.64E+12,1.02368569
1.64E+12,1.023392247
1.64E+12,1.023635335
1.64E+12,1.023189672
1.64E+12,1.022847927
1.64E+12,1.023007509
1.64E+12,1.023125303
1.64E+12,1.023382033
1.64E+12,1.023119247
1.64E+12,1.022973329
1.64E+12,1.022755511
1.64E+12,1.021545512
1.64E+12,1.022749369
1.64E+12,1.023341622
1.64E+12,1.023309348
1.64E+12,1.022257828
1.64E+12,1.021658243
1.64E+12,1.022157699
1.64E+12,1.02198924
1.64E+12,1.021920894
1.64E+12,1.022366518
1.64E+12,1.023019601
1.64E+12,1.022333584
1.64E+12,1.0223311
1.64E+12,1.022607853
1.64E+12,1.021996781
1.64E+12,1.022470323
1.64E+12,1.02268764
1.64E+12,1.022731261
1.64E+12,1.023124329
1.64E+12,1.023268756
1.64E+12,1.023773007
1.64E+12,1.023306205
1.64E+12,1.022602348
1.64E+12,1.022464033
1.64E+12,1.022877716
1.64E+12,1.023879533
1.64E+12,1.022690089
1.64E+12,1.022759965
1.64E+12,1.02254661
1.64E+12,1.023327135
1.64E+12,1.023196749
1.64E+12,1.022841997
1.64E+12,1.022709306
1.64E+12,1.022386634
1.64E+12,1.022223463
1.64E+12,1.022522352
1.64E+12,1.022666341
1.64E+12,1.023537174
1.64E+12,1.022792439
1.64E+12,1.022284202
1.64E+12,1.022855659
1.64E+12,1.023080621
1.64E+12,1.02330557
1.64E+12,1.023965946
1.64E+12,1.023520491
1.64E+12,1.0231336
1.64E+12,1.023328702
1.64E+12,1.023015196
1.64E+12,1.023889659
1.64E+12,1.023283874
1.64E+12,1.023536234
1.64E+12,1.023573452
1.64E+12,1.024074922
1.64E+12,1.023418795
1.64E+12,1.02316938
1.64E+12,1.023863664
1.64E+12,1.023720506
1.64E+12,1.02379453
1.64E+12,1.023369618
1.64E+12,1.024096404
1.64E+12,1.023997518
1.64E+12,1.023784362
1.64E+12,1.023472338
1.64E+12,1.023873359
1.64E+12,1.023783143
1.64E+12,1.023259518
1.64E+12,1.023017379
1.64E+12,1.022925659
1.64E+12,1.022333813
1.64E+12,1.02226911
1.64E+12,1.021796066
1.64E+12,1.021976494
1.64E+12,1.022347729
1.64E+12,1.021986286
1.64E+12,1.021745926
1.64E+12,1.021232187
1.64E+12,1.020373533
1.64E+12,1.01987848
1.64E+12,1.019670543
1.64E+12,1.020698291
1.64E+12,1.021244308
1.64E+12,1.020693322
1.64E+12,1.020566223
1.64E+12,1.02089805
1.64E+12,1.020264336
1.64E+12,1.02019824
1.64E+12,1.020627384
1.64E+12,1.020673286
1.64E+12,1.020557197
1.64E+12,1.020402391
1.64E+12,1.019213482
1.64E+12,1.01894738
1.64E+12,1.019083832
1.64E+12,1.018420383
1.64E+12,1.018185576
1.64E+12,1.018208648
1.64E+12,1.017817167
1.64E+12,1.018298506
1.64E+12,1.018842205
1.64E+12,1.019704717
1.64E+12,1.019273151
1.64E+12,1.018371625
1.64E+12,1.018324434
1.64E+12,1.018843893
1.64E+12,1.019105491
1.64E+12,1.019292079
1.64E+12,1.019750034
1.64E+12,1.021466625
1.64E+12,1.021282206
1.64E+12,1.019622289
1.64E+12,1.019259192
1.64E+12,1.018936596
1.64E+12,1.018990575
1.64E+12,1.018559499
1.64E+12,1.018390075
1.64E+12,1.018320176
1.64E+12,1.018404029
1.64E+12,1.018435444
1.64E+12,1.018510706
1.64E+12,1.01816561
1.64E+12,1.018102262
1.64E+12,1.018207968
1.64E+12,1.018580547
1.64E+12,1.019016468
1.64E+12,1.019086318
1.64E+12,1.018896413
1.64E+12,1.019075899
1.64E+12,1.019316134
1.64E+12,1.019545659
1.64E+12,1.018497884
1.64E+12,1.018316598
1.64E+12,1.018109612
1.64E+12,1.018440617
1.64E+12,1.018388493
1.64E+12,1.017763577
1.64E+12,1.016767487
1.64E+12,1.016439601
1.64E+12,1.016621732
1.64E+12,1.017144382
1.64E+12,1.01615756
1.64E+12,1.017016243
1.64E+12,1.017502099
1.64E+12,1.018056418
1.64E+12,1.018455442
1.64E+12,1.018767891
1.64E+12,1.019195596
1.64E+12,1.019332607
1.64E+12,1.018636524
1.64E+12,1.018180771
1.64E+12,1.0179656
1.64E+12,1.018182924
1.64E+12,1.018872159
1.64E+12,1.019040758
1.64E+12,1.01832824
1.64E+12,1.017951368
1.64E+12,1.017678788
1.64E+12,1.017908338
1.64E+12,1.017871124
1.64E+12,1.017686424
1.64E+12,1.017361466
1.64E+12,1.017769692
1.64E+12,1.017631904
1.64E+12,1.016782814
1.64E+12,1.016602916
1.64E+12,1.016840283
1.64E+12,1.017513651
1.64E+12,1.018242277
1.64E+12,1.017625863
1.64E+12,1.017974728
1.64E+12,1.018899294
1.64E+12,1.018885223
1.64E+12,1.019531995
1.64E+12,1.020280214
1.64E+12,1.020682503
1.64E+12,1.020291013
1.64E+12,1.019907112
1.64E+12,1.020161771
1.64E+12,1.020111042
1.64E+12,1.020819479
1.64E+12,1.0212033
1.64E+12,1.021637209
1.64E+12,1.02138521
1.64E+12,1.021112729
1.64E+12,1.021499208
1.64E+12,1.021350116
1.64E+12,1.020327537
1.64E+12,1.019590465
1.64E+12,1.020368362
1.64E+12,1.02023429
1.64E+12,1.020248981
1.64E+12,1.019854936
1.64E+12,1.019499644
1.64E+12,1.020020641
1.64E+12,1.020330994
1.64E+12,1.020702891
1.64E+12,1.020588357
1.64E+12,1.020414499
1.64E+12,1.020224549
1.64E+12,1.020212396
1.64E+12,1.020233404
1.64E+12,1.019938772
1.64E+12,1.019968938
1.64E+12,1.020419514
1.64E+12,1.021246145
1.64E+12,1.021957171
1.64E+12,1.021067439
1.64E+12,1.02197639
1.64E+12,1.022631586
1.64E+12,1.022439698
1.64E+12,1.021595602
1.64E+12,1.022060265
1.64E+12,1.022394736
1.64E+12,1.021847028
1.64E+12,1.020649965
1.64E+12,1.020673639
1.64E+12,1.020206525
1.64E+12,1.018582497
1.64E+12,1.017949775
1.64E+12,1.017763165
1.64E+12,1.017870743
1.64E+12,1.018321126
1.64E+12,1.01913833
1.64E+12,1.019663144
1.64E+12,1.019283353
1.64E+12,1.019468234
1.64E+12,1.020279549
1.64E+12,1.02101725
1.64E+12,1.021896644
1.64E+12,1.022215577
1.64E+12,1.022160188
1.64E+12,1.021906403
1.64E+12,1.021299443
1.64E+12,1.021385927
1.64E+12,1.020979683
1.64E+12,1.021657369
1.64E+12,1.021687484
1.64E+12,1.021847315
1.64E+12,1.021947362
1.64E+12,1.021426556
1.64E+12,1.020989959
1.64E+12,1.02124941
1.64E+12,1.021294899
1.64E+12,1.022007227
1.64E+12,1.022434972
1.64E+12,1.022611787
1.64E+12,1.022027854
1.64E+12,1.022741564
1.64E+12,1.022938758
1.64E+12,1.022624518
1.64E+12,1.022334463
1.64E+12,1.022241389
1.64E+12,1.022544858
1.64E+12,1.02284071
1.64E+12,1.023181163
1.64E+12,1.022734765
1.64E+12,1.022715538
1.64E+12,1.022662471
1.64E+12,1.022613098
1.64E+12,1.022893161
1.64E+12,1.023013869
1.64E+12,1.023218971
1.64E+12,1.023462301
1.64E+12,1.023591567
1.64E+12,1.023206771
1.64E+12,1.022996677
1.64E+12,1.023176407
1.64E+12,1.023459616
1.64E+12,1.023362953
1.64E+12,1.023076038
1.64E+12,1.023532088
1.64E+12,1.023957663
1.64E+12,1.024018289
1.64E+12,1.023553168
1.64E+12,1.023884439
1.64E+12,1.023935183
1.64E+12,1.02421231
1.64E+12,1.024853399
1.64E+12,1.025157384
1.64E+12,1.024870727
1.64E+12,1.024030013
1.64E+12,1.02472049
1.64E+12,1.025210923
1.64E+12,1.025556642
1.64E+12,1.024995119
1.64E+12,1.024998151
1.64E+12,1.025020771
1.64E+12,1.024483176
1.64E+12,1.023714789
1.64E+12,1.022656605
1.64E+12,1.022997949
1.64E+12,1.02348565
1.64E+12,1.023071928
1.64E+12,1.02260724
1.64E+12,1.022064439
1.64E+12,1.021635195
1.64E+12,1.02161495
1.64E+12,1.022321841
1.64E+12,1.022298382
1.64E+12,1.021965049
1.64E+12,1.021588939
1.64E+12,1.021644848
1.64E+12,1.021815304
1.64E+12,1.021594896
1.64E+12,1.021040903
1.64E+12,1.020596664
1.64E+12,1.020358294
1.64E+12,1.020183767
1.64E+12,1.02029122
1.64E+12,1.019963864
1.64E+12,1.019536869
1.64E+12,1.020120588
1.64E+12,1.020735175
1.64E+12,1.021432891
1.64E+12,1.021487894
1.64E+12,1.021627056
1.64E+12,1.021966546
1.64E+12,1.021761992
1.64E+12,1.021363521
1.64E+12,1.021191667
1.64E+12,1.020387697
1.64E+12,1.019929311
1.64E+12,1.020120107
1.64E+12,1.020096209
1.64E+12,1.019879541
1.64E+12,1.020192999
1.64E+12,1.019656599
1.64E+12,1.020066898
1.64E+12,1.019868578
1.64E+12,1.019679832
1.64E+12,1.019649334
1.64E+12,1.019263395
1.64E+12,1.019000817
1.64E+12,1.018905545
1.64E+12,1.018844021
1.64E+12,1.018795794
1.64E+12,1.018849092
1.64E+12,1.019004293
1.64E+12,1.019434082
1.64E+12,1.020105866
1.64E+12,1.020508115
1.64E+12,1.020666172
1.64E+12,1.020683586
1.64E+12,1.02061366
1.64E+12,1.020607846
1.64E+12,1.020372868
1.64E+12,1.020676625
1.64E+12,1.021136392
1.64E+12,1.021237045
1.64E+12,1.021354591
1.64E+12,1.020863007
1.64E+12,1.020477504
1.64E+12,1.020581575
1.64E+12,1.020432726
1.64E+12,1.020276608
1.64E+12,1.020313544
1.64E+12,1.019901783
1.64E+12,1.019153974
1.64E+12,1.018960195
1.64E+12,1.019211403
1.64E+12,1.019121573
1.64E+12,1.019237996
1.64E+12,1.019626167
1.64E+12,1.020071824
1.64E+12,1.020097943
1.64E+12,1.02010371
1.64E+12,1.020114871
1.64E+12,1.020538144
1.64E+12,1.020969164
1.64E+12,1.0208824
1.64E+12,1.020411812
1.64E+12,1.020347216
1.64E+12,1.020264035
1.64E+12,1.020226694
1.64E+12,1.019848852
1.64E+12,1.019430616
1.64E+12,1.019245401
1.64E+12,1.019318717
1.64E+12,1.019447933
1.64E+12,1.019531297
1.64E+12,1.019476488
1.64E+12,1.019444993
1.64E+12,1.019666339
1.64E+12,1.020038234
1.64E+12,1.020086881
1.64E+12,1.020031335
1.64E+12,1.020063686
1.64E+12,1.020243431
1.64E+12,1.020307486
1.64E+12,1.020017995
1.64E+12,1.019629734
1.64E+12,1.019912818
1.64E+12,1.020462124
1.64E+12,1.020066249
1.64E+12,1.019580692
1.64E+12,1.019331682
1.64E+12,1.019319986
1.64E+12,1.01949468
1.64E+12,1.019463701
1.64E+12,1.019035782
1.64E+12,1.019123521
1.64E+12,1.019160804
1.64E+12,1.019002606
1.64E+12,1.01882588
1.64E+12,1.018780713
1.64E+12,1.0187186
1.64E+12,1.018856637
1.64E+12,1.019029278
1.64E+12,1.019192148
1.64E+12,1.019259477
1.64E+12,1.018975972
1.64E+12,1.019233751
1.64E+12,1.018961787
1.64E+12,1.018463666
1.64E+12,1.018711713
1.64E+12,1.018673355
1.64E+12,1.018194769
1.64E+12,1.018463566
1.64E+12,1.018764687
1.64E+12,1.018295257
1.64E+12,1.017730877
1.64E+12,1.017946174
1.64E+12,1.01883513
1.64E+12,1.01913873
1.64E+12,1.019271586
1.64E+12,1.019080113
1.64E+12,1.01898798
1.64E+12,1.018799296
1.64E+12,1.019364315
1.64E+12,1.019077237
1.64E+12,1.019532647
1.64E+12,1.019407475
1.64E+12,1.019092729
1.64E+12,1.018925384
1.64E+12,1.01861679
1.64E+12,1.01914071
1.64E+12,1.019375818
